trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,11.296884852835525,11.296884852835525,11.296884852835525,11.296884852835525,4119423.0,0.0,1
1996-01-03,11.544286631112623,11.544286631112623,11.544286631112623,11.544286631112623,4148322.3600000003,0.0,1
1996-01-04,11.821349510259326,11.821349510259326,11.821349510259326,11.821349510259326,5131112.09,0.0,1
1996-01-05,12.081419199485032,12.081419199485032,12.081419199485032,12.081419199485032,2134990.98,0.0,1
1996-01-08,12.175654269241015,12.175654269241015,12.175654269241015,12.175654269241015,440487.7,0.0,1
1996-01-09,12.453259186579709,12.453259186579709,12.453259186579709,12.453259186579709,4668792.26,0.0,1
1996-01-10,12.241553780407854,12.241553780407854,12.241553780407854,12.241553780407854,5383354.699999999,0.0,1
1996-01-11,11.901238585312514,11.901238585312514,11.901238585312514,11.901238585312514,3532897.18,0.0,1
1996-01-12,11.71557926338164,11.71557926338164,11.71557926338164,11.71557926338164,3528096.1500000004,0.0,1
1996-01-15,11.842107519426161,11.842107519426161,11.842107519426161,11.842107519426161,3143604.2,0.0,1
1996-01-16,11.938028590333513,11.938028590333513,11.938028590333513,11.938028590333513,2363598.4699999997,0.0,1
1996-01-17,12.15410690781855,12.15410690781855,12.15410690781855,12.15410690781855,2139654.02,0.0,1
1996-01-18,11.940194626240944,11.940194626240944,11.940194626240944,11.940194626240944,6117191.99,0.0,1
1996-01-19,12.17780449930314,12.17780449930314,12.17780449930314,12.17780449930314,3938381.92,0.0,1
1996-01-22,11.883101630420004,11.883101630420004,11.883101630420004,11.883101630420004,6392385.399999999,0.0,1
1996-01-23,12.041146882104591,12.041146882104591,12.041146882104591,12.041146882104591,2734050.5100000002,0.0,1
1996-01-24,12.328930292586891,12.328930292586891,12.328930292586891,12.328930292586891,3994943.2800000003,0.0,1
1996-01-25,12.693866629247465,12.693866629247465,12.693866629247465,12.693866629247465,3796407.12,0.0,1
1996-01-26,12.723062522494734,12.723062522494734,12.723062522494734,12.723062522494734,2547084.9,0.0,1
1996-01-29,13.02332679802561,13.02332679802561,13.02332679802561,13.02332679802561,4990047.180000001,0.0,1
1996-01-30,12.8149535692572,12.8149535692572,12.8149535692572,12.8149535692572,4810368.87,0.0,1
1996-01-31,12.543276553588948,12.543276553588948,12.543276553588948,12.543276553588948,6380880.1899999995,0.0,1
1996-02-01,12.486831809097797,12.486831809097797,12.486831809097797,12.486831809097797,2561462.72,0.0,1
1996-02-02,12.614197493550595,12.614197493550595,12.614197493550595,12.614197493550595,2151284.4699999997,0.0,1
1996-02-05,12.53346662959187,12.53346662959187,12.53346662959187,12.53346662959187,2831242.56,0.0,1
1996-02-06,12.651281215910036,12.651281215910036,12.651281215910036,12.651281215910036,6169702.44,0.0,1
1996-02-07,12.96123760569983,12.96123760569983,12.96123760569983,12.96123760569983,4308720.72,0.0,1
1996-02-08,12.915873274079882,12.915873274079882,12.915873274079882,12.915873274079882,5563919.649999999,0.0,1
1996-02-09,13.011450736308074,13.011450736308074,13.011450736308074,13.011450736308074,4763581.06,0.0,1
1996-02-12,12.955501498141949,12.955501498141949,12.955501498141949,12.955501498141949,2459392.56,0.0,1
1996-02-13,13.279389035595496,13.279389035595496,13.279389035595496,13.279389035595496,2661951.35,0.0,1
1996-02-14,13.511778343718419,13.511778343718419,13.511778343718419,13.511778343718419,2489589.0,0.0,1
1996-02-15,13.784716266261531,13.784716266261531,13.784716266261531,13.784716266261531,1877150.3399999999,0.0,1
1996-02-16,13.841233602953203,13.841233602953203,13.841233602953203,13.841233602953203,4425174.64,0.0,1
1996-02-20,14.141588372137289,14.141588372137289,14.141588372137289,14.141588372137289,2272557.45,0.0,1
1996-02-21,14.0807795421371,14.0807795421371,14.0807795421371,14.0807795421371,1663009.53,0.0,1
1996-02-22,13.730168131537885,13.730168131537885,13.730168131537885,13.730168131537885,2392742.35,0.0,1
1996-02-23,14.118731889660408,14.118731889660408,14.118731889660408,14.118731889660408,4355978.04,0.0,1
1996-02-26,14.512644509381934,14.512644509381934,14.512644509381934,14.512644509381934,4201070.38,0.0,1
1996-02-27,14.815958779628016,14.815958779628016,14.815958779628016,14.815958779628016,4272456.24,0.0,1
1996-02-28,14.572977055642117,14.572977055642117,14.572977055642117,14.572977055642117,4847055.319999999,0.0,1
1996-02-29,14.568605162525424,14.568605162525424,14.568605162525424,14.568605162525424,4157275.64,0.0,1
1996-03-01,14.916794825909783,14.916794825909783,14.916794825909783,14.916794825909783,4357977.6,0.0,1
1996-03-04,15.031654146069288,15.031654146069288,15.031654146069288,15.031654146069288,2381950.76,0.0,1
1996-03-05,15.348822048551348,15.348822048551348,15.348822048551348,15.348822048551348,2190267.0,0.0,1
1996-03-06,15.592868319123316,15.592868319123316,15.592868319123316,15.592868319123316,1564068.45,0.0,1
1996-03-07,15.714492692012477,15.714492692012477,15.714492692012477,15.714492692012477,3600588.96,0.0,1
1996-03-08,16.014639502429915,16.014639502429915,16.014639502429915,16.014639502429915,3972968.16,0.07806564,1
1996-03-11,15.539004709207747,15.539004709207747,15.539004709207747,15.539004709207747,3532897.18,0.0,1
1996-03-12,15.529681306382221,15.529681306382221,15.529681306382221,15.529681306382221,5206144.92,0.0,1
1996-03-13,15.708272641405618,15.708272641405618,15.708272641405618,15.708272641405618,3550386.0,0.0,1
1996-03-14,15.973742449045371,15.973742449045371,15.973742449045371,15.973742449045371,6314240.79,0.0,1
1996-03-15,15.521685537737387,15.521685537737387,15.521685537737387,15.521685537737387,5479452.0,0.0,1
1996-03-18,15.7808976862176,15.7808976862176,15.7808976862176,15.7808976862176,3613116.87,0.0,1
1996-03-19,16.052329126420545,16.052329126420545,16.052329126420545,16.052329126420545,4609571.36,0.0,1
1996-03-20,15.700783118551936,15.700783118551936,15.700783118551936,15.700783118551936,2402605.15,0.0,1
1996-03-21,16.04306019053637,16.04306019053637,16.04306019053637,16.04306019053637,8997976.96,0.0,1
1996-03-22,15.868190834459522,15.868190834459522,15.868190834459522,15.868190834459522,3338780.31,0.0,1
1996-03-25,16.328368368658847,16.328368368658847,16.328368368658847,16.328368368658847,6942741.75,0.0,1
1996-03-26,15.987105469753876,15.987105469753876,15.987105469753876,15.987105469753876,3976251.7600000002,0.0,1
1996-03-27,16.071837128743574,16.071837128743574,16.071837128743574,16.071837128743574,4911064.4,0.0,1
1996-03-28,16.120052640129803,16.120052640129803,16.120052640129803,16.120052640129803,2508863.4,0.0,1
1996-03-29,16.23611701913874,16.23611701913874,16.23611701913874,16.23611701913874,3541689.04,0.0,1
1996-04-01,16.398478189330127,16.398478189330127,16.398478189330127,16.398478189330127,4743717.2299999995,0.0,1
1996-04-02,16.218094929247496,16.218094929247496,16.218094929247496,16.218094929247496,3810980.88,0.0,1
1996-04-03,16.660848920815955,16.660848920815955,16.660848920815955,16.660848920815955,5787292.95,0.0,1
1996-04-04,16.560883827291057,16.560883827291057,16.560883827291057,16.560883827291057,5701838.19,0.0,1
1996-04-08,16.363809309746294,16.363809309746294,16.363809309746294,16.363809309746294,4453872.8,0.0,1
1996-04-09,16.533992926567656,16.533992926567656,16.533992926567656,16.533992926567656,3421516.86,0.0,1
1996-04-10,16.783656219758825,16.783656219758825,16.783656219758825,16.783656219758825,3001213.6,0.0,1
1996-04-11,16.340567695557194,16.340567695557194,16.340567695557194,16.340567695557194,5024152.2,0.0,1
1996-04-12,16.58567621099055,16.58567621099055,16.58567621099055,16.58567621099055,6567352.76,0.0,1
1996-04-15,16.161082899989193,16.161082899989193,16.161082899989193,16.161082899989193,1314693.3,0.0,1
1996-04-16,16.22572723158915,16.22572723158915,16.22572723158915,16.22572723158915,3864116.62,0.0,1
1996-04-17,15.849290359816282,15.849290359816282,15.849290359816282,15.849290359816282,4213455.96,0.0,1
1996-04-18,16.098124218465397,16.098124218465397,16.098124218465397,16.098124218465397,6903569.17,0.0,1
1996-04-19,16.30096058361806,16.30096058361806,16.30096058361806,16.30096058361806,4694134.4,0.0,1
1996-04-22,16.695443829741617,16.695443829741617,16.695443829741617,16.695443829741617,2334609.7600000002,0.0,1
1996-04-23,17.12618628054895,17.12618628054895,17.12618628054895,17.12618628054895,2384705.6100000003,0.0,1
1996-04-24,17.605719496404323,17.605719496404323,17.605719496404323,17.605719496404323,2324996.96,0.0,1
1996-04-25,17.167337080943856,17.167337080943856,17.167337080943856,17.167337080943856,2377280.8800000004,0.0,1
1996-04-26,16.93729476405921,16.93729476405921,16.93729476405921,16.93729476405921,1592634.6800000002,0.0,1
1996-04-29,16.97794427149295,16.97794427149295,16.97794427149295,16.97794427149295,1525514.1,0.0,1
1996-04-30,16.494072859755402,16.494072859755402,16.494072859755402,16.494072859755402,3160261.26,0.0,1
1996-05-01,16.053681114399932,16.053681114399932,16.053681114399932,16.053681114399932,3315763.7199999997,0.0,1
1996-05-02,16.077761636071532,16.077761636071532,16.077761636071532,16.077761636071532,3691849.6399999997,0.0,1
1996-05-03,16.460412363010036,16.460412363010036,16.460412363010036,16.460412363010036,3012885.0999999996,0.0,1
1996-05-06,16.325436981633356,16.325436981633356,16.325436981633356,16.325436981633356,3658464.81,0.0,1
1996-05-07,16.707452207003577,16.707452207003577,16.707452207003577,16.707452207003577,2176870.08,0.0,1
1996-05-08,17.101748079088864,17.101748079088864,17.101748079088864,17.101748079088864,3273051.0,0.0,1
1996-05-09,16.98032566772733,16.98032566772733,16.98032566772733,16.98032566772733,1262349.51,0.0,1
1996-05-10,17.280877432046108,17.280877432046108,17.280877432046108,17.280877432046108,2235799.92,0.0,1
1996-05-13,17.07869116609117,17.07869116609117,17.07869116609117,17.07869116609117,1910790.57,0.0,1
1996-05-14,16.779814070684573,16.779814070684573,16.779814070684573,16.779814070684573,3895377.54,0.0,1
1996-05-15,16.469387510376908,16.469387510376908,16.469387510376908,16.469387510376908,3857750.67,0.0,1
1996-05-16,16.18446710644739,16.18446710644739,16.18446710644739,16.18446710644739,4348958.9,0.0,1
1996-05-17,16.16828263934094,16.16828263934094,16.16828263934094,16.16828263934094,2734580.35,0.0,1
1996-05-20,15.691318301480383,15.691318301480383,15.691318301480383,15.691318301480383,1243723.8499999999,0.0,1
1996-05-21,15.885890648418739,15.885890648418739,15.885890648418739,15.885890648418739,2507864.34,0.0,1
1996-05-22,15.727031741934551,15.727031741934551,15.727031741934551,15.727031741934551,2433705.1599999997,0.0,1
1996-05-23,15.87172043396035,15.87172043396035,15.87172043396035,15.87172043396035,2646353.16,0.0,1
1996-05-24,16.217723939420686,16.217723939420686,16.217723939420686,16.217723939420686,2493818.73,0.0,1
1996-05-28,16.23718520814799,16.23718520814799,16.23718520814799,16.23718520814799,1213259.4000000001,0.0,1
1996-05-29,15.879967133568735,15.879967133568735,15.879967133568735,15.879967133568735,1400778.55,0.0,1
1996-05-30,16.24679437435417,16.24679437435417,16.24679437435417,16.24679437435417,2106139.23,0.0,1
1996-05-31,16.714702052335568,16.714702052335568,16.714702052335568,16.714702052335568,1632693.9200000002,0.0,1
1996-06-03,17.18104223959573,17.18104223959573,17.18104223959573,17.18104223959573,1892195.0999999999,0.0,1
1996-06-04,17.01266802564769,17.01266802564769,17.01266802564769,17.01266802564769,3416751.2,0.0,1
1996-06-05,17.454997394314532,17.454997394314532,17.454997394314532,17.454997394314532,2561123.9499999997,0.0,1
1996-06-06,17.26124692323764,17.26124692323764,17.26124692323764,17.26124692323764,1351135.68,0.0,1
1996-06-07,17.08690832931294,17.08690832931294,17.08690832931294,17.08690832931294,1776787.52,0.059272059999999994,1
1996-06-10,16.946795681012574,16.946795681012574,16.946795681012574,16.946795681012574,1545080.04,0.0,1
1996-06-11,17.111179599118397,17.111179599118397,17.111179599118397,17.111179599118397,1772456.07,0.0,1
1996-06-12,17.06669053216069,17.06669053216069,17.06669053216069,17.06669053216069,2728696.86,0.0,1
1996-06-13,16.59223653536662,16.59223653536662,16.59223653536662,16.59223653536662,1599130.68,0.0,1
1996-06-14,16.64699091593333,16.64699091593333,16.64699091593333,16.64699091593333,2936585.2399999998,0.0,1
1996-06-17,16.815125524184257,16.815125524184257,16.815125524184257,16.815125524184257,1517643.96,0.0,1
1996-06-18,16.968143166454336,16.968143166454336,16.968143166454336,16.968143166454336,3002581.64,0.0,1
1996-06-19,17.451735246698284,17.451735246698284,17.451735246698284,17.451735246698284,1482926.5399999998,0.0,1
1996-06-20,17.074777765369603,17.074777765369603,17.074777765369603,17.074777765369603,3110648.4,0.0,1
1996-06-21,16.794751410017543,16.794751410017543,16.794751410017543,16.794751410017543,4146156.3600000003,0.0,1
1996-06-24,17.055070056872815,17.055070056872815,17.055070056872815,17.055070056872815,2110933.7600000002,0.0,1
1996-06-25,17.46780275224914,17.46780275224914,17.46780275224914,17.46780275224914,2315496.75,0.0,1
1996-06-26,17.87130899582609,17.87130899582609,17.87130899582609,17.87130899582609,1425811.86,0.0,1
1996-06-27,17.478140197917917,17.478140197917917,17.478140197917917,17.478140197917917,2717049.4400000004,0.0,1
1996-06-28,17.77701639530231,17.77701639530231,17.77701639530231,17.77701639530231,3187387.7199999997,0.0,1
1996-07-01,17.972563575650636,17.972563575650636,17.972563575650636,17.972563575650636,3606281.37,0.0,1
1996-07-02,17.55200558798041,17.55200558798041,17.55200558798041,17.55200558798041,3173825.2,0.0,1
1996-07-03,17.299256707513493,17.299256707513493,17.299256707513493,17.299256707513493,7623444.600000001,0.0,1
1996-07-05,17.3736435113558,17.3736435113558,17.3736435113558,17.3736435113558,2524211.85,0.0,1
1996-07-08,17.206856533646786,17.206856533646786,17.206856533646786,17.206856533646786,4263462.0,0.0,1
1996-07-09,17.413338812050547,17.413338812050547,17.413338812050547,17.413338812050547,4146549.1500000004,0.0,1
1996-07-10,17.354133460089574,17.354133460089574,17.354133460089574,17.354133460089574,4579773.3,0.0,1
1996-07-11,17.69427447590733,17.69427447590733,17.69427447590733,17.69427447590733,3621879.2199999997,0.0,1
1996-07-12,17.356313833417502,17.356313833417502,17.356313833417502,17.356313833417502,2412171.0900000003,0.0,1
1996-07-15,17.23481963658358,17.23481963658358,17.23481963658358,17.23481963658358,4697799.16,0.0,1
1996-07-16,16.974573860071168,16.974573860071168,16.974573860071168,16.974573860071168,3122426.8800000004,0.0,1
1996-07-17,17.43797972645111,17.43797972645111,17.43797972645111,17.43797972645111,1676001.5999999999,0.0,1
1996-07-18,17.51645063522014,17.51645063522014,17.51645063522014,17.51645063522014,5105460.569999999,0.0,1
1996-07-19,17.23969071518366,17.23969071518366,17.23969071518366,17.23969071518366,3589671.93,0.0,1
1996-07-22,17.0276425193869,17.0276425193869,17.0276425193869,17.0276425193869,4483206.0,0.0,1
1996-07-23,17.08383373970088,17.08383373970088,17.08383373970088,17.08383373970088,2440975.1799999997,0.0,1
1996-07-24,17.194878659008932,17.194878659008932,17.194878659008932,17.194878659008932,3394032.9699999997,0.0,1
1996-07-25,16.90428520967168,16.90428520967168,16.90428520967168,16.90428520967168,2365615.6199999996,0.0,1
1996-07-26,16.818073355102356,16.818073355102356,16.818073355102356,16.818073355102356,2858238.75,0.0,1
1996-07-29,17.095571565461544,17.095571565461544,17.095571565461544,17.095571565461544,1307887.49,0.0,1
1996-07-30,17.481931482840974,17.481931482840974,17.481931482840974,17.481931482840974,1618131.68,0.0,1
1996-07-31,17.994152075288216,17.994152075288216,17.994152075288216,17.994152075288216,1486888.24,0.0,1
1996-08-01,18.330642719096105,18.330642719096105,18.330642719096105,18.330642719096105,2459809.55,0.0,1
1996-08-02,18.559775753084804,18.559775753084804,18.559775753084804,18.559775753084804,2155859.0,0.0,1
1996-08-05,18.47811273977123,18.47811273977123,18.47811273977123,18.47811273977123,1966328.7000000002,0.0,1
1996-08-06,18.417134967729986,18.417134967729986,18.417134967729986,18.417134967729986,2346103.2,0.0,1
1996-08-07,18.25506418001396,18.25506418001396,18.25506418001396,18.25506418001396,3459844.8000000003,0.0,1
1996-08-08,18.649373566302263,18.649373566302263,18.649373566302263,18.649373566302263,2527995.12,0.0,1
1996-08-09,19.02609091234157,19.02609091234157,19.02609091234157,19.02609091234157,3764395.9,0.0,1
1996-08-12,19.201130948735113,19.201130948735113,19.201130948735113,19.201130948735113,2634955.44,0.0,1
1996-08-13,19.245293549917204,19.245293549917204,19.245293549917204,19.245293549917204,1867471.76,0.0,1
1996-08-14,19.58785977510573,19.58785977510573,19.58785977510573,19.58785977510573,2377989.3200000003,0.0,1
1996-08-15,19.924770963237552,19.924770963237552,19.924770963237552,19.924770963237552,1676174.7500000002,0.0,1
1996-08-16,20.02439481805374,20.02439481805374,20.02439481805374,20.02439481805374,1840064.7,0.0,1
1996-08-19,20.510987612132446,20.510987612132446,20.510987612132446,20.510987612132446,1761267.08,0.0,1
1996-08-20,20.34279751371296,20.34279751371296,20.34279751371296,20.34279751371296,2514098.5799999996,0.0,1
1996-08-21,20.27973484142045,20.27973484142045,20.27973484142045,20.27973484142045,2977394.2,0.0,1
1996-08-22,19.979594765767427,19.979594765767427,19.979594765767427,19.979594765767427,1940915.52,0.0,1
1996-08-23,19.7758028991566,19.7758028991566,19.7758028991566,19.7758028991566,1605710.4000000001,0.0,1
1996-08-26,19.576067289875116,19.576067289875116,19.576067289875116,19.576067289875116,1100451.7,0.0,1
1996-08-27,20.002825556794395,20.002825556794395,20.002825556794395,20.002825556794395,2076478.0799999998,0.0,1
1996-08-28,20.3528750040383,20.3528750040383,20.3528750040383,20.3528750040383,1427745.4,0.0,1
1996-08-29,20.90647320414814,20.90647320414814,20.90647320414814,20.90647320414814,1695490.8,0.0,1
1996-08-30,21.0277307487322,21.0277307487322,21.0277307487322,21.0277307487322,1241653.38,0.0,1
1996-09-03,20.964647556486003,20.964647556486003,20.964647556486003,20.964647556486003,1756204.56,0.0,1
1996-09-04,20.933200585151276,20.933200585151276,20.933200585151276,20.933200585151276,3268274.91,0.0,1
1996-09-05,20.499883333038643,20.499883333038643,20.499883333038643,20.499883333038643,3348113.88,0.08384828,1
1996-09-06,19.981236284712764,19.981236284712764,19.981236284712764,19.981236284712764,4663830.600000001,0.0,1
1996-09-09,20.572680878740265,20.572680878740265,20.572680878740265,20.572680878740265,5965615.52,0.0,1
1996-09-10,20.712575108715697,20.712575108715697,20.712575108715697,20.712575108715697,3625394.8200000003,0.0,1
1996-09-11,20.464024207411107,20.464024207411107,20.464024207411107,20.464024207411107,10683224.02,0.0,1
1996-09-12,20.83442304556525,20.83442304556525,20.83442304556525,20.83442304556525,7528852.0,0.0,1
1996-09-13,20.896926314701943,20.896926314701943,20.896926314701943,20.896926314701943,4749815.16,0.0,1
1996-09-16,21.277250373629517,21.277250373629517,21.277250373629517,21.277250373629517,3799499.96,0.0,1
1996-09-17,20.87511034156792,20.87511034156792,20.87511034156792,20.87511034156792,4242950.8,0.0,1
1996-09-18,21.292612548399276,21.292612548399276,21.292612548399276,21.292612548399276,2295133.6799999997,0.0,1
1996-09-19,21.678008835525304,21.678008835525304,21.678008835525304,21.678008835525304,3245687.0,0.0,1
1996-09-20,21.795070083237142,21.795070083237142,21.795070083237142,21.795070083237142,4237174.05,0.0,1
1996-09-23,21.703530788887548,21.703530788887548,21.703530788887548,21.703530788887548,1814413.6300000001,0.0,1
1996-09-24,21.716552907360878,21.716552907360878,21.716552907360878,21.716552907360878,4265014.050000001,0.0,1
1996-09-25,21.41903613253003,21.41903613253003,21.41903613253003,21.41903613253003,3251564.37,0.0,1
1996-09-26,21.609665554109547,21.609665554109547,21.609665554109547,21.609665554109547,3373587.0,0.0,1
1996-09-27,21.851693808315577,21.851693808315577,21.851693808315577,21.851693808315577,4047084.24,0.0,1
