trade_date,open,high,low,close,volume,dividend,in_sp500
1997-08-29,52.95497468515588,52.95497468515588,52.95497468515588,52.95497468515588,6902600.04,0.0,0
1997-09-02,51.551667855999256,51.551667855999256,51.551667855999256,51.551667855999256,1006086.4,0.0,0
1997-09-03,52.170287870271245,52.170287870271245,52.170287870271245,52.170287870271245,1018383.6599999999,0.0,0
1997-09-04,50.61039626295013,50.61039626295013,50.61039626295013,50.61039626295013,556595.88,0.0,0
1997-09-05,51.61754314858284,51.61754314858284,51.61754314858284,51.61754314858284,313120.08,0.0,0
1997-09-08,51.90660139021491,51.90660139021491,51.90660139021491,51.90660139021491,136194.24000000002,0.0,0
1997-09-09,53.0381653005216,53.0381653005216,53.0381653005216,53.0381653005216,156708.72,0.0,0
1997-09-10,53.14424163112264,53.14424163112264,53.14424163112264,53.14424163112264,267077.35000000003,0.0,0
1997-09-11,51.64025959296187,51.64025959296187,51.64025959296187,51.64025959296187,156362.94,0.0,0
1997-09-12,52.18764634464726,52.18764634464726,52.18764634464726,52.18764634464726,751718.88,0.0,0
1997-09-15,53.40361850447755,53.40361850447755,53.40361850447755,53.40361850447755,341902.69,0.0,0
1997-09-16,53.11523896455337,53.11523896455337,53.11523896455337,53.11523896455337,169956.18,0.0,0
1997-09-17,52.28664123670634,52.28664123670634,52.28664123670634,52.28664123670634,128723.59999999999,0.0,0
1997-09-18,53.67746589360272,53.67746589360272,53.67746589360272,53.67746589360272,81887.0,0.0,0
1997-09-19,54.69196999899181,54.69196999899181,54.69196999899181,54.69196999899181,86162.49999999999,0.0,0
1997-09-22,55.446719184977894,55.446719184977894,55.446719184977894,55.446719184977894,46809.4,0.0,0
1997-09-23,56.36159005153003,56.36159005153003,56.36159005153003,56.36159005153003,168577.27,0.0,0
1997-09-24,56.36722621053518,56.36722621053518,56.36722621053518,56.36722621053518,170184.56,0.0,0
1997-09-25,56.243218312872,56.243218312872,56.243218312872,56.243218312872,394412.0,0.0,0
1997-09-26,57.896768931270444,57.896768931270444,57.896768931270444,57.896768931270444,200446.40000000002,0.0,0
1997-09-29,56.7735716140038,56.7735716140038,56.7735716140038,56.7735716140038,105201.27,0.0,0
1997-09-30,55.904935968309545,55.904935968309545,55.904935968309545,55.904935968309545,516784.26,0.0,0
1997-10-01,54.33959776119688,54.33959776119688,54.33959776119688,54.33959776119688,299449.24,0.0,0
1997-10-02,55.26337092313722,55.26337092313722,55.26337092313722,55.26337092313722,283380.72,0.0,0
1997-10-03,53.65520682927392,53.65520682927392,53.65520682927392,53.65520682927392,65657.52,0.0,0
1997-10-06,52.651854461566494,52.651854461566494,52.651854461566494,52.651854461566494,366305.60000000003,0.0,0
1997-10-07,52.04635813525848,52.04635813525848,52.04635813525848,52.04635813525848,123756.66,0.0,0
1997-10-08,50.81806408326638,50.81806408326638,50.81806408326638,50.81806408326638,151566.9,0.0,0
1997-10-09,50.4979102795418,50.4979102795418,50.4979102795418,50.4979102795418,79903.74,0.0,0
1997-10-10,51.55331660438422,51.55331660438422,51.55331660438422,51.55331660438422,75004.2,0.0,0
1997-10-13,51.687355227555614,51.687355227555614,51.687355227555614,51.687355227555614,431090.10000000003,0.0,0
1997-10-14,52.20939751535393,52.20939751535393,52.20939751535393,52.20939751535393,102231.15000000001,0.0,0
1997-10-15,53.12828291162416,53.12828291162416,53.12828291162416,53.12828291162416,198758.15999999997,0.0,0
1997-10-16,51.9488350309861,51.9488350309861,51.9488350309861,51.9488350309861,103096.95999999999,0.0,0
1997-10-17,52.27611269168131,52.27611269168131,52.27611269168131,52.27611269168131,125314.67,0.0,0
1997-10-20,52.89819843271232,52.89819843271232,52.89819843271232,52.89819843271232,109613.88,0.0,0
1997-10-21,53.74985942747899,53.74985942747899,53.74985942747899,53.74985942747899,150416.04,0.0,0
1997-10-22,52.79311192966986,52.79311192966986,52.79311192966986,52.79311192966986,8993.220000000001,0.0,0
1997-10-23,52.89341884233624,52.89341884233624,52.89341884233624,52.89341884233624,12881.000000000002,0.0,0
