trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,61.325599952103985,61.325599952103985,61.325599952103985,61.325599952103985,1621422.0,0.0,0
1996-01-03,59.491964513536075,59.491964513536075,59.491964513536075,59.491964513536075,2593120.0,0.0,0
1996-01-04,61.12799353765832,61.12799353765832,61.12799353765832,61.12799353765832,5732384.000000001,0.0,0
1996-01-05,61.77595026915749,61.77595026915749,61.77595026915749,61.77595026915749,4952640.0,0.0,0
1996-01-08,61.3496962123003,61.3496962123003,61.3496962123003,61.3496962123003,623616.0,0.0,0
1996-01-09,62.81595395177428,62.81595395177428,62.81595395177428,62.81595395177428,4564704.0,0.0,0
1996-01-10,62.09357048132888,62.09357048132888,62.09357048132888,62.09357048132888,3935188.0,0.0,0
1996-01-11,61.913499126933026,61.913499126933026,61.913499126933026,61.913499126933026,2791116.0,0.0,0
1996-01-12,63.68422520196331,63.68422520196331,63.68422520196331,63.68422520196331,2599244.0,0.0,0
1996-01-15,62.588856528489536,62.588856528489536,62.588856528489536,62.588856528489536,2090296.0,0.0,0
1996-01-16,62.757846441116456,62.757846441116456,62.757846441116456,62.757846441116456,3083444.0,0.0,0
1996-01-17,63.83728139990367,63.83728139990367,63.83728139990367,63.83728139990367,5145341.999999999,0.0,0
1996-01-18,64.65439860182242,64.65439860182242,64.65439860182242,64.65439860182242,2619364.0,0.0,0
1996-01-19,65.9022284948376,65.9022284948376,65.9022284948376,65.9022284948376,2220372.0,0.0,0
1996-01-22,67.83975401258583,67.83975401258583,67.83975401258583,67.83975401258583,4846520.0,0.0,0
1996-01-23,69.65785942012313,69.65785942012313,69.65785942012313,69.65785942012313,3883800.0,0.0,0
1996-01-24,68.55029945534316,68.55029945534316,68.55029945534316,68.55029945534316,3093504.0,0.0,0
1996-01-25,67.33695915498359,67.33695915498359,67.33695915498359,67.33695915498359,1326278.0,0.0,0
1996-01-26,67.12821458160315,67.12821458160315,67.12821458160315,67.12821458160315,1646272.0,0.0,0
1996-01-29,67.31617358243163,67.31617358243163,67.31617358243163,67.31617358243163,2597320.0,0.0,0
1996-01-30,67.6998757718515,67.6998757718515,67.6998757718515,67.6998757718515,1921920.0,0.0,0
1996-01-31,68.84400367239579,68.84400367239579,68.84400367239579,68.84400367239579,2085732.0,0.0,0
1996-02-01,67.96968482575636,67.96968482575636,67.96968482575636,67.96968482575636,2082590.0,0.0,0
1996-02-02,67.52788187438895,67.52788187438895,67.52788187438895,67.52788187438895,990990.0,0.0,0
1996-02-05,65.52905657090704,65.52905657090704,65.52905657090704,65.52905657090704,3406208.0,0.0,0
1996-02-06,64.10052313766127,64.10052313766127,64.10052313766127,64.10052313766127,2273098.0,0.0,0
1996-02-07,63.54284858636361,63.54284858636361,63.54284858636361,63.54284858636361,2053436.0,0.0,0
1996-02-08,64.26088277538953,64.26088277538953,64.26088277538953,64.26088277538953,2427460.0,0.0,0
1996-02-09,64.40225671749539,64.40225671749539,64.40225671749539,64.40225671749539,2056512.0,0.0,0
1996-02-12,66.10247629483727,66.10247629483727,66.10247629483727,66.10247629483727,1834920.0,0.0,0
1996-02-13,65.11093915041471,65.11093915041471,65.11093915041471,65.11093915041471,2103044.0,0.0,0
1996-02-14,64.25798584754428,64.25798584754428,64.25798584754428,64.25798584754428,2125332.0,0.0,0
1996-02-15,62.42020745230451,62.42020745230451,62.42020745230451,62.42020745230451,4275118.0,0.0,0
1996-02-16,63.0756196305537,63.0756196305537,63.0756196305537,63.0756196305537,1992600.0000000002,0.0,0
1996-02-20,62.62778273117677,62.62778273117677,62.62778273117677,62.62778273117677,4479328.0,0.0,0
1996-02-21,61.03077427153177,61.03077427153177,61.03077427153177,61.03077427153177,4294108.0,0.0,0
1996-02-22,61.06128965866753,61.06128965866753,61.06128965866753,61.06128965866753,3422144.0,0.0,0
1996-02-23,60.10873353999232,60.10873353999232,60.10873353999232,60.10873353999232,3505016.0,0.0,0
1996-02-26,60.96828842961421,60.96828842961421,60.96828842961421,60.96828842961421,2083680.0,0.0,0
1996-02-27,60.547607239449874,60.547607239449874,60.547607239449874,60.547607239449874,2607936.0,0.0,0
1996-02-28,59.23977892307776,59.23977892307776,59.23977892307776,59.23977892307776,2425608.0,0.0,0
1996-02-29,60.59044588252392,60.59044588252392,60.59044588252392,60.59044588252392,3510624.0,0.0,0
1996-03-01,61.64471964087984,61.64471964087984,61.64471964087984,61.64471964087984,6916570.0,0.0,0
1996-03-04,61.07142374821966,61.07142374821966,61.07142374821966,61.07142374821966,5289080.0,0.0,0
1996-03-05,60.185888103870475,60.185888103870475,60.185888103870475,60.185888103870475,12250368.0,0.0,0
1996-03-06,59.656252288556416,59.656252288556416,59.656252288556416,59.656252288556416,7208784.000000001,0.0,0
1996-03-07,59.93663667431263,59.93663667431263,59.93663667431263,59.93663667431263,2575160.0,0.0,0
1996-03-08,58.713929286156656,58.713929286156656,58.713929286156656,58.713929286156656,4188086.0,0.0,0
1996-03-11,59.030984504301905,59.030984504301905,59.030984504301905,59.030984504301905,3402684.0,0.0,0
1996-03-12,59.273011540769545,59.273011540769545,59.273011540769545,59.273011540769545,3354236.0,0.0,0
1996-03-13,60.1324702081107,60.1324702081107,60.1324702081107,60.1324702081107,2655800.0,0.0,0
1996-03-14,61.20884142483589,61.20884142483589,61.20884142483589,61.20884142483589,3185400.0,0.0,0
1996-03-15,60.3457967607457,60.3457967607457,60.3457967607457,60.3457967607457,5633712.0,0.0,0
1996-03-18,59.790615430546836,59.790615430546836,59.790615430546836,59.790615430546836,3100680.0,0.0,0
1996-03-19,59.03127461457889,59.03127461457889,59.03127461457889,59.03127461457889,2191280.0,0.0,0
1996-03-20,58.010033563746674,58.010033563746674,58.010033563746674,58.010033563746674,7131212.0,0.0,0
1996-03-21,58.03323757717217,58.03323757717217,58.03323757717217,58.03323757717217,5360474.0,0.0,0
1996-03-22,57.98100766335272,57.98100766335272,57.98100766335272,57.98100766335272,2181480.0,0.0,0
1996-03-25,58.29990320550117,58.29990320550117,58.29990320550117,58.29990320550117,4875134.0,0.0,0
1996-03-26,56.78410572215814,56.78410572215814,56.78410572215814,56.78410572215814,5478046.0,0.0,0
1996-03-27,55.57460427027617,55.57460427027617,55.57460427027617,55.57460427027617,2978496.0,0.0,0
1996-03-28,53.935153444303026,53.935153444303026,53.935153444303026,53.935153444303026,1649970.0,0.0,0
1996-03-29,53.45513057864873,53.45513057864873,53.45513057864873,53.45513057864873,4113528.0,0.0,0
1996-04-01,51.94235038327297,51.94235038327297,51.94235038327297,51.94235038327297,1655934.0,0.0,0
1996-04-02,52.8253703397886,52.8253703397886,52.8253703397886,52.8253703397886,1935237.9999999998,0.0,0
1996-04-03,51.245891766628915,51.245891766628915,51.245891766628915,51.245891766628915,2655290.0,0.0,0
1996-04-04,51.08702950215237,51.08702950215237,51.08702950215237,51.08702950215237,1599879.9999999998,0.0,0
1996-04-08,51.27094280836012,51.27094280836012,51.27094280836012,51.27094280836012,2669940.0,0.0,0
1996-04-09,51.81441480212873,51.81441480212873,51.81441480212873,51.81441480212873,2886770.0,0.0,0
1996-04-10,50.902481101611265,50.902481101611265,50.902481101611265,50.902481101611265,1418460.0,0.0,0
1996-04-11,50.54616373389999,50.54616373389999,50.54616373389999,50.54616373389999,1600109.9999999998,0.0,0
1996-04-12,49.93960976909319,49.93960976909319,49.93960976909319,49.93960976909319,1586420.0000000002,0.0,0
1996-04-15,49.445207632379166,49.445207632379166,49.445207632379166,49.445207632379166,885384.0000000001,0.0,0
1996-04-16,48.011296611040166,48.011296611040166,48.011296611040166,48.011296611040166,1281956.0,0.0,0
1996-04-17,47.83845594324042,47.83845594324042,47.83845594324042,47.83845594324042,1946336.0000000002,0.0,0
1996-04-18,46.5420337871786,46.5420337871786,46.5420337871786,46.5420337871786,5138664.0,0.0,0
1996-04-19,46.56530480407219,46.56530480407219,46.56530480407219,46.56530480407219,3256096.0,0.0,0
1996-04-22,47.245158254211645,47.245158254211645,47.245158254211645,47.245158254211645,5840874.0,0.0,0
1996-04-23,47.0325550420677,47.0325550420677,47.0325550420677,47.0325550420677,4503912.0,0.0,0
1996-04-24,48.43412518232132,48.43412518232132,48.43412518232132,48.43412518232132,16740454.0,0.0,0
1996-04-25,49.48030228625946,49.48030228625946,49.48030228625946,49.48030228625946,7024206.0,0.0,0
1996-04-26,49.47535425603083,49.47535425603083,49.47535425603083,49.47535425603083,3292762.0,0.0,0
1996-04-29,48.41163413952617,48.41163413952617,48.41163413952617,48.41163413952617,3151026.0,0.0,0
1996-04-30,48.571392532186614,48.571392532186614,48.571392532186614,48.571392532186614,3087392.0000000005,0.0,0
1996-05-01,49.88282013055565,49.88282013055565,49.88282013055565,49.88282013055565,4036228.0,0.0,0
1996-05-02,50.66099212459232,50.66099212459232,50.66099212459232,50.66099212459232,3981792.0,0.0,0
1996-05-03,49.24755044431619,49.24755044431619,49.24755044431619,49.24755044431619,3147352.0,0.0,0
1996-05-06,49.2327761791829,49.2327761791829,49.2327761791829,49.2327761791829,1730624.0000000002,0.0,0
1996-05-07,48.893070023546535,48.893070023546535,48.893070023546535,48.893070023546535,2287656.0,0.0,0
1996-05-08,47.55828921190371,47.55828921190371,47.55828921190371,47.55828921190371,3393927.9999999995,0.0,0
1996-05-09,47.49170760700705,47.49170760700705,47.49170760700705,47.49170760700705,1312381.9999999998,0.0,0
1996-05-10,48.223079904154964,48.223079904154964,48.223079904154964,48.223079904154964,3100230.0,0.0,0
1996-05-13,48.93678148673646,48.93678148673646,48.93678148673646,48.93678148673646,2486214.0,0.0,0
1996-05-14,50.06232746093139,50.06232746093139,50.06232746093139,50.06232746093139,3092040.0,0.0,0
1996-05-15,49.191242963111186,49.191242963111186,49.191242963111186,49.191242963111186,7553889.999999999,0.0,0
1996-05-16,48.61570542044279,48.61570542044279,48.61570542044279,48.61570542044279,7504781.999999999,0.0,0
1996-05-17,47.43920534926807,47.43920534926807,47.43920534926807,47.43920534926807,2159716.0,0.0,0
1996-05-20,47.78076762778281,47.78076762778281,47.78076762778281,47.78076762778281,3888868.0,0.0,0
1996-05-21,47.861994932750044,47.861994932750044,47.861994932750044,47.861994932750044,1950318.0000000002,0.0,0
1996-05-22,49.053758606575514,49.053758606575514,49.053758606575514,49.053758606575514,1318690.0,0.0,0
1996-05-23,50.235954188993986,50.235954188993986,50.235954188993986,50.235954188993986,1020079.9999999999,0.0,0
1996-05-24,49.397013754037786,49.397013754037786,49.397013754037786,49.397013754037786,1191366.0,0.0,0
1996-05-28,49.224124205898654,49.224124205898654,49.224124205898654,49.224124205898654,1889442.0000000002,0.0,0
1996-05-29,50.01663260561362,50.01663260561362,50.01663260561362,50.01663260561362,1547034.0,0.0,0
1996-05-30,48.95627999437461,48.95627999437461,48.95627999437461,48.95627999437461,4947936.0,0.0,0
1996-05-31,49.08846195035942,49.08846195035942,49.08846195035942,49.08846195035942,1539180.0,0.0,0
1996-06-03,50.37457965345883,50.37457965345883,50.37457965345883,50.37457965345883,1012440.0,0.0,0
